artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes,Duration_min,Value_percentage,energy_perc,speechiness_perc,acousticness_perc,liveness_perc,valence_perc
westlife,you raise me up,241066,False,2005,1,0.129,0.358,10,-6.596,1,0.0314,0.631,0.0,0.0886,0.172,75.048,pop,4.017766666666667,4.017766666666667,13.230769230769232,35.83583583583583,5.451388888888889,70.66069428891377,10.386869871043377,17.67728674203494
ray j,one wish,337640,False,2005,62,0.525,0.652,5,-7.042,0,0.28,0.278,0.0,0.339,0.602,127.673,hip hop,5.6273333333333335,5.6273333333333335,53.846153846153854,65.26526526526527,48.61111111111112,31.13101903695409,39.74208675263775,61.87050359712231
papa roach,scars,208199,False,2004,60,0.455,0.929,11,-3.295,1,0.0494,0.0875,0.0,0.226,0.484,89.782,rock,3.4699833333333334,3.4699833333333334,46.666666666666664,92.992992992993,8.57638888888889,9.798432250839864,26.494724501758498,49.743062692702985
arctic monkeys,i bet you look good on the dancefloor,173680,False,2006,71,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,rock,2.8946666666666667,2.8946666666666667,54.871794871794876,94.89489489489489,6.180555555555555,0.251959686450168,44.07971864009379,79.95889003083249
shayne ward,that's my goal,219600,False,2006,1,0.286,0.508,2,-5.966,1,0.0336,0.372,0.0,0.27,0.14,68.637,pop,3.66,3.66,29.333333333333332,50.85085085085085,5.833333333333333,41.65733482642777,31.65298944900352,14.388489208633096
bow wow,let me hold you (feat. omarion),248493,False,2005,62,0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.0898,0.611,151.518,hip hop,4.14155,4.14155,83.58974358974358,66.26626626626627,34.548611111111114,10.246360582306831,10.527549824150059,62.79547790339157
kaiser chiefs,i predict a riot,233186,False,2005,63,0.395,0.979,8,-3.241,1,0.0766,0.0243,0.0,0.12,0.41,158.842,rock,3.886433333333333,3.886433333333333,40.51282051282051,97.997997997998,13.29861111111111,2.7211646136618137,14.06799531066823,42.1377183967112
usher,caught up,224640,False,2004,61,0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,hip hop,3.744,3.744,83.7948717948718,80.68068068068068,10.815972222222223,3.0235162374020152,13.95076201641266,82.7338129496403
kelly clarkson,because of you,219493,False,2004,71,0.587,0.583,5,-5.284,0,0.0313,0.248,0.0,0.124,0.15,139.92,pop,3.6582166666666662,3.6582166666666667,60.2051282051282,58.35835835835835,5.434027777777779,27.77155655095185,14.536928487690503,15.416238437821173
3 doors down,let me go,243053,False,2012,52,0.478,0.863,1,-4.914,0,0.0387,0.0181,0.0,0.111,0.491,92.004,pop,4.050883333333333,4.050883333333333,49.02564102564103,86.38638638638638,6.71875,2.0268756998880177,13.012895662368113,50.46248715313464
nickelback,photograph,258920,False,2005,67,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,rock,4.315333333333333,4.315333333333333,52.820512820512825,87.68768768768768,5.0694444444444455,0.10436730123180292,15.943728018757328,39.56834532374101
destiny's child,cater 2 u,245400,False,2004,58,0.605,0.584,11,-7.043,0,0.197,0.286,0.0,0.235,0.464,125.802,pop,4.09,4.09,62.05128205128205,58.45845845845845,34.20138888888889,32.026875699888016,27.549824150058615,47.68756423432683
the pussycat dolls,stickwitu,207506,False,2005,67,0.548,0.554,9,-6.408,1,0.0587,0.283,0.0,0.0708,0.382,79.918,pop,3.458433333333333,3.4584333333333332,56.205128205128204,55.45545545545546,10.190972222222223,31.69092945128779,8.300117233294255,39.260020554984585
stereophonics,dakota,297426,False,2005,69,0.506,0.93,4,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,rock,4.9571,4.9571,51.8974358974359,93.09309309309309,11.718750000000002,14.44568868980963,10.914419695193436,31.346351490236383
eminem,like toy soldiers,296880,True,2004,67,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.104,0.398,79.178,hip hop,4.948,4.948,53.333333333333336,76.87687687687688,62.32638888888889,2.1612541993281074,12.192262602579133,40.904419321685516
coldplay,speed of sound,287906,False,2005,69,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,rock,4.7984333333333336,4.7984333333333336,52.717948717948715,89.8898898898899,10.01736111111111,0.5464725643896976,8.745603751465417,36.27954779033916
kt tunstall,suddenly i see,201706,False,2005,71,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,World/Traditional,3.3617666666666666,3.3617666666666666,60.2051282051282,76.77677677677679,7.79513888888889,25.195968645016798,13.130128956623683,68.2425488180884
destiny's child,girl,224146,False,2004,55,0.567,0.747,6,-6.019,0,0.105,0.31,0.0,0.04,0.556,89.036,pop,3.7357666666666662,3.7357666666666667,58.153846153846146,74.77477477477478,18.229166666666668,34.71444568868981,4.6893317702227435,57.14285714285715
kelly clarkson,since u been gone,188960,False,2004,71,0.662,0.739,9,-5.354,0,0.0322,0.00206,0.0603,0.113,0.382,130.999,pop,3.1493333333333333,3.1493333333333333,67.8974358974359,73.97397397397397,5.590277777777778,0.23068309070548715,13.247362250879249,39.260020554984585
u2,sometimes you can't make it on your own,305080,False,2004,56,0.53,0.597,2,-5.652,1,0.0247,0.00275,0.473,0.105,0.346,96.0,World/Traditional,5.084666666666666,5.084666666666666,54.358974358974365,59.75975975975976,4.288194444444445,0.3079507278835386,12.3094958968347,35.5601233299075
the all-american rejects,dirty little secret,193653,False,2005,65,0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,rock,3.22755,3.22755,48.1025641025641,95.5955955955956,7.500000000000001,0.03840985442329227,64.24384525205159,47.48201438848921
toby keith,as good as i once was,227840,False,2005,67,0.68,0.87,5,-4.461,1,0.0393,0.266,0.0,0.109,0.646,119.075,country,3.797333333333333,3.7973333333333334,69.74358974358975,87.08708708708708,6.822916666666668,29.78723404255319,12.778429073856975,66.39260020554984
gwen stefani,cool,189333,False,2004,59,0.709,0.721,2,-3.52,1,0.0281,0.0322,0.000309,0.355,0.801,112.019,pop,3.15555,3.15555,72.71794871794872,72.17217217217217,4.878472222222223,3.6058230683090704,41.61781946072685,82.32271325796506
foo fighters,best of you,255626,False,2005,76,0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,rock,4.260433333333333,4.260433333333333,37.53846153846154,94.09409409409409,12.083333333333334,0.08611422172452407,22.039859320046894,37.92394655704008
shakira,hips don't lie (feat. wyclef jean),218093,False,2005,82,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,pop,3.634883333333333,3.6348833333333332,79.7948717948718,82.48248248248248,12.274305555555557,31.802911534154532,47.479484173505284,77.90339157245633
sean paul,temperature,218573,False,2005,78,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,hip hop,3.642883333333333,3.6428833333333333,97.53846153846155,60.06006006006006,11.892361111111112,11.870100783874578,8.347010550996483,84.48098663926001
justin timberlake,sexyback (feat. timbaland),242733,True,2006,78,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,pop,4.04555,4.04555,99.17948717948718,58.35835835835835,13.697916666666668,6.539753639417693,6.084407971864009,99.07502569373074
beyoncé,irreplaceable,227853,False,2007,70,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,pop,3.79755,3.79755,45.84615384615385,69.46946946946947,66.31944444444446,3.2810750279955205,19.577960140679952,52.31243576567318
rihanna,sos,238920,False,2006,73,0.677,0.671,7,-4.905,1,0.0361,0.004,5.07e-05,0.413,0.527,137.046,hip hop,3.982,3.982,69.43589743589745,67.16716716716718,6.267361111111111,0.4479283314669653,48.41735052754982,54.162384378211726
gnarls barkley,crazy,177466,False,2006,74,0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,hip hop,2.9577666666666667,2.9577666666666667,87.6923076923077,58.75875875875876,5.833333333333333,5.6550951847704365,12.3094958968347,65.775950668037
busta rhymes,touch it,214960,True,2006,61,0.658,0.551,1,-6.62,1,0.37,0.0043,0.000108,0.197,0.442,138.335,hip hop,3.582666666666667,3.582666666666667,67.48717948717949,55.15515515515516,64.23611111111111,0.48152295632698766,23.09495896834701,45.426515930113055
nelly furtado,maneater,258893,False,2006,79,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,hip hop,4.314883333333333,4.314883333333333,81.64102564102565,77.77777777777779,6.892361111111112,2.922732362821949,14.185228604923797,80.88386433710176
bob sinclar,rock this party - everybody dance now,245466,False,2006,69,0.893,0.823,5,-3.708,0,0.122,0.0714,0.0,0.0509,0.902,128.009,pop,4.0911,4.0911,91.58974358974359,82.38238238238237,21.180555555555557,7.995520716685331,5.967174677608441,92.70298047276465
diddy,come to me (feat. nicole scherzinger),276786,True,2006,55,0.819,0.485,6,-6.45,0,0.0756,0.0176,0.0,0.658,0.386,96.998,hip hop,4.6131,4.6131,84.0,48.548548548548546,13.125,1.9708846584546473,77.13950762016412,39.67112024665982
madonna,sorry,281880,False,2005,61,0.589,0.877,0,-6.229,0,0.046,0.00121,0.013,0.169,0.443,132.971,pop,4.698,4.698,60.410256410256416,87.78778778778779,7.986111111111112,0.13549832026875697,19.812426729191092,45.52929085303186
chamillionaire,ridin',303053,True,2005,71,0.787,0.799,8,-4.68,0,0.0993,0.189,0.0,0.3,0.835,143.052,hip hop,5.050883333333333,5.050883333333333,80.71794871794872,79.97997997997999,17.239583333333332,21.164613661814112,35.16998827667057,85.81706063720452
black eyed peas,pump it,213066,False,2005,75,0.648,0.931,1,-3.15,0,0.181,0.00937,0.0,0.752,0.744,153.649,hip hop,3.5511,3.5511,66.46153846153847,93.1931931931932,31.42361111111111,1.049272116461366,88.15943728018757,76.46454265159302
nelly furtado,promiscuous,242293,False,2006,82,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,hip hop,4.038216666666667,4.038216666666667,82.87179487179488,97.09709709709709,8.784722222222223,6.371780515117581,18.053927315357562,89.20863309352518
fedde le grand,put your hands up for detroit - radio edit,150533,False,2015,39,0.814,0.923,7,-4.525,1,0.229,0.0154,0.154,0.0862,0.518,127.919,pop,2.5088833333333334,2.5088833333333334,83.48717948717949,92.3923923923924,39.75694444444445,1.7245240761478164,10.105509964830011,53.23741007194245
sean paul,(when you gonna) give it up to me (feat. keyshia cole) - radio version,243880,False,2006,58,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,hip hop,4.064666666666667,4.064666666666667,72.92307692307692,76.17617617617618,39.06250000000001,7.502799552071669,4.806565064478312,73.792394655704
ciara,get up (feat. chamillionaire),261880,False,2006,59,0.964,0.595,1,-6.887,0,0.109,0.0248,5.14e-06,0.0405,0.629,128.593,pop,4.3646666666666665,4.3646666666666665,98.87179487179488,59.55955955955956,18.923611111111114,2.777155655095185,4.7479484173505275,64.64542651593011
eminem,shake that,274440,True,2005,74,0.963,0.643,1,-5.785,0,0.117,0.0507,4.94e-05,0.157,0.534,107.005,hip hop,4.574,4.574,98.76923076923076,64.36436436436436,20.312500000000004,5.677491601343785,18.405627198124268,54.88180883864337
cherish,do it to it,226293,False,2006,65,0.826,0.67,2,-5.559,1,0.169,0.00798,0.0,0.495,0.794,74.007,hip hop,3.77155,3.77155,84.71794871794872,67.06706706706707,29.340277777777786,0.8936170212765956,58.03048065650644,81.60328879753341
muse,supermassive black hole,212439,False,2006,75,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,rock,3.54065,3.54065,68.51282051282051,92.1921921921922,7.621527777777779,5.509518477043673,10.281359906213366,80.36998972250771
chris brown,gimme that,186826,False,2005,63,0.678,0.572,11,-7.033,0,0.0466,0.00374,6.59e-05,0.118,0.444,87.165,hip hop,3.113766666666667,3.113766666666667,69.53846153846155,57.25725725725725,8.090277777777779,0.4188129899216125,13.833528722157093,45.63206577595067
infernal,from paris to berlin,209666,False,2004,57,0.741,0.869,9,-6.534,0,0.0816,0.096,0.0,0.0396,0.839,126.069,pop,3.4944333333333333,3.4944333333333333,76.0,86.98698698698699,14.16666666666667,10.750279955207166,4.6424384525205165,86.22816032887975
cassie,me & u,192213,False,2006,73,0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,pop,3.20355,3.20355,82.35897435897436,45.44544544544545,5.104166666666667,39.41769316909294,7.678780773739742,75.95066803699896
e-40,u and dat (feat. t. pain & kandi girl),202720,True,2006,63,0.858,0.484,6,-7.448,0,0.277,0.0241,1.8e-06,0.123,0.329,99.992,hip hop,3.3786666666666667,3.3786666666666667,88.0,48.448448448448445,48.090277777777786,2.698768197088466,14.419695193434936,33.81294964028777
the pussycat dolls,beep,229360,False,2005,57,0.938,0.735,7,-6.382,1,0.0434,0.00952,0.0,0.0998,0.55,103.7,pop,3.822666666666666,3.8226666666666667,96.2051282051282,73.57357357357357,7.534722222222223,1.0660694288913775,11.699882766705745,56.526207605344304
lil jon,snap yo fingers,274386,False,2006,67,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038,hip hop,4.5731,4.5731,85.64102564102564,75.77577577577578,39.93055555555556,0.7245240761478163,33.99765533411488,64.33710174717369
armand van helden,my my my - radio edit,190000,False,2006,40,0.678,0.768,7,-8.502,1,0.137,0.0195,0.00866,0.0322,0.758,127.51,pop,3.1666666666666665,3.1666666666666665,69.53846153846155,76.87687687687688,23.784722222222225,2.1836506159014557,3.774912075029308,77.90339157245633
the notorious b.i.g.,"nasty girl (feat. diddy, nelly, jagged edge & avery storm) - 2005 remaster",286186,True,2005,68,0.833,0.628,2,-7.041,1,0.141,0.0949,1.6e-06,0.282,0.645,106.328,hip hop,4.7697666666666665,4.7697666666666665,85.43589743589743,62.86286286286287,24.479166666666664,10.62709966405375,33.05978898007034,66.28982528263104
yung joc,it's goin' down (feat. nitti),241840,True,2006,66,0.888,0.577,1,-7.702,0,0.0612,0.0986,0.0,0.131,0.609,84.003,hip hop,4.030666666666667,4.030666666666667,91.07692307692308,57.75775775775776,10.625,11.041433370660693,15.357561547479484,62.589928057553955
shayne ward,no promises,223066,False,2006,1,0.5,0.498,4,-6.087,1,0.026,0.527,0.0,0.123,0.182,79.798,pop,3.717766666666667,3.717766666666667,51.28205128205129,49.849849849849846,4.513888888888888,59.01455767077268,14.419695193434936,18.705035971223023
justin timberlake,my love (feat. t.i.),276160,False,2006,72,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,pop,4.602666666666667,4.602666666666667,79.07692307692308,68.06806806806807,38.88888888888889,31.019036954087348,79.95310668229779,83.04213771839672
nickelback,savin' me,219320,False,2005,65,0.441,0.815,3,-4.088,1,0.0276,0.000731,0.0,0.414,0.522,164.007,rock,3.6553333333333335,3.6553333333333335,45.230769230769226,81.58158158158157,4.791666666666667,0.08185890257558791,48.53458382180539,53.64850976361768
nelly,grillz,271160,False,2005,60,0.867,0.504,4,-7.737,0,0.241,0.0358,0.0,0.307,0.84,82.996,hip hop,4.519333333333333,4.519333333333333,88.92307692307693,50.45045045045045,41.84027777777778,4.008958566629339,35.990621336459554,86.33093525179856
take that,patience,202066,False,2006,64,0.309,0.783,10,-4.154,1,0.0405,0.142,1.11e-06,0.118,0.372,175.788,pop,3.367766666666667,3.367766666666667,31.692307692307693,78.37837837837837,7.031250000000002,15.901455767077266,13.833528722157093,38.23227132579651
fergie,london bridge,241306,True,2006,57,0.769,0.609,1,-5.894,1,0.357,0.216,0.0,0.166,0.633,90.951,pop,4.021766666666666,4.021766666666666,78.87179487179488,60.96096096096096,61.97916666666667,24.188129899216122,19.460726846424386,65.05652620760534
cascada,everytime we touch - radio edit,199120,False,2011,0,0.64,0.977,8,-5.369,1,0.0555,0.00461,1.68e-05,0.371,0.493,142.019,hip hop,3.3186666666666667,3.3186666666666667,65.64102564102564,97.7977977977978,9.635416666666668,0.5162374020156776,43.493552168815945,50.668036998972255
ll cool j,control myself,233973,False,2006,42,0.825,0.876,10,-6.556,0,0.211,0.00928,1.2e-05,0.205,0.48,120.066,hip hop,3.89955,3.89955,84.61538461538461,87.68768768768768,36.63194444444445,1.0391937290033595,24.032825322391556,49.33196300102775
beyoncé,deja vu (feat. jay-z),240280,False,2007,57,0.644,0.746,7,-4.941,1,0.341,0.0071,1.22e-05,0.0743,0.355,105.253,pop,4.004666666666667,4.004666666666667,66.05128205128206,74.67467467467468,59.20138888888889,0.7950727883538634,8.710433763188746,36.485097636176775
p!nk,stupid girls,197173,True,2006,0,0.683,0.886,4,-5.045,0,0.071,0.000738,0.00188,0.0524,0.566,100.04,pop,3.286216666666667,3.286216666666667,70.05128205128206,88.68868868868869,12.326388888888888,0.0826427771556551,6.143024618991794,58.17060637204522
eminem,when i'm gone,281320,True,2005,68,0.618,0.746,10,-5.476,0,0.352,0.0553,0.0,0.273,0.75,75.272,hip hop,4.688666666666666,4.688666666666666,63.38461538461539,74.67467467467468,61.111111111111114,6.192609182530795,32.00468933177022,77.08119218910586
kelis,bossy,273973,False,2006,50,0.906,0.633,4,-5.316,1,0.19,0.000182,8.34e-06,0.058,0.779,84.021,pop,4.566216666666667,4.566216666666667,92.92307692307693,63.36336336336337,32.986111111111114,0.02038073908174692,6.799531066822978,80.06166495375129
bob sinclar,love generation - radio edit,207613,False,2005,49,0.715,0.812,1,-5.758,1,0.062,0.175,0.000134,0.044,0.554,128.04,pop,3.4602166666666667,3.4602166666666667,73.33333333333333,81.2812812812813,10.76388888888889,19.59686450167973,5.1582649472450175,56.93730729701954
mary j. blige,be without you - kendu mix,246333,True,2005,69,0.726,0.7,2,-5.881,0,0.0998,0.0717,0.0,0.262,0.673,146.559,pop,4.10555,4.10555,74.46153846153845,70.07007007007007,17.326388888888893,8.029115341545353,30.71512309495897,69.16752312435767
girls aloud,something kinda ooooh,201590,False,2012,49,0.681,0.908,11,-3.918,0,0.0473,0.0232,0.0,0.355,0.879,131.925,pop,3.359833333333333,3.3598333333333334,69.84615384615385,90.8908908908909,8.211805555555557,2.5979843225083985,41.61781946072685,90.33915724563208
rihanna,unfaithful,226973,False,2006,70,0.588,0.391,0,-8.607,0,0.0334,0.839,0.0,0.227,0.349,144.069,hip hop,3.782883333333333,3.7828833333333334,60.30769230769231,39.13913913913914,5.798611111111112,93.95296752519596,26.611957796014067,35.868448098663926
kanye west,touch the sky,236600,True,2005,73,0.552,0.846,9,-4.912,1,0.342,0.0114,0.0,0.309,0.554,98.56,hip hop,3.943333333333333,3.9433333333333334,56.61538461538462,84.68468468468468,59.375000000000014,1.2765957446808511,36.225087924970694,56.93730729701954
dem franchize boyz,"lean wit it, rock wit it",229813,True,2006,60,0.886,0.62,5,-5.854,1,0.307,0.082,0.0,0.1,0.6,76.035,hip hop,3.830216666666667,3.830216666666667,90.87179487179488,62.06206206206206,53.298611111111114,9.182530795072788,11.723329425556859,61.66495375128469
evanescence,call me when you're sober,214706,False,2006,65,0.45,0.883,7,-4.094,1,0.0524,0.00193,0.0,0.293,0.328,93.41,metal,3.5784333333333334,3.5784333333333334,46.15384615384615,88.38838838838838,9.097222222222223,0.21612541993281076,34.34935521688159,33.710174717368965
